"N","Time","avg(X)","avg(Y)","avg(Z)","avg(omega)","avg(psi)","avg(vx)","avg(vy)","max(X)","max(Y)","max(Z)","max(omega)","max(psi)","max(vx)","max(vy)","med(X)","med(Y)","med(Z)","med(omega)","med(psi)","med(vx)","med(vy)","min(X)","min(Y)","min(Z)","min(omega)","min(psi)","min(vx)","min(vy)","q1(X)","q1(Y)","q1(Z)","q1(omega)","q1(psi)","q1(vx)","q1(vy)","q3(X)","q3(Y)","q3(Z)","q3(omega)","q3(psi)","q3(vx)","q3(vy)","std(X)","std(Y)","std(Z)","std(omega)","std(psi)","std(vx)","std(vy)","vtkValidPointMask"
1568,8819,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8820,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8821,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8822,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8823,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8824,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8825,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8826,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8827,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8828,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8829,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8830,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8831,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8832,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8833,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8834,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8835,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8836,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8837,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8838,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8839,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8840,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8841,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8842,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8843,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8844,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8845,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8846,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8847,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8848,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8849,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8850,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8851,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8852,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8853,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8854,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8855,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8856,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8857,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8858,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8859,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8860,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8861,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8862,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8863,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8864,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8865,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8866,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8867,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8868,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8869,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8870,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8871,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8872,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8873,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8874,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8875,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
1568,8876,0.50022,0.49938,0,-0.98899,-0.028013,0.011524,-0.00094254,1,1,0,26.863,4.1416e-06,1,0.42162,0.50286,0.5,0,0.099085,-0.015355,-0.041022,0,0,0,0,-53.604,-0.10465,-0.22198,-0.4213,0.24477,0.24909,0,-1.6145,-0.048883,-0.11459,-0.052672,0.74982,0.75013,0,0.40424,-0.0014946,-0.00037348,0.053875,0.29464,0.29443,0,4.2466,0.03081,0.24949,0.1416,1
